"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,11.9844912396369,0.465,0,0,"12","FAM216B"
0,11.8501633684471,0.465,0,0,"12","DNAH9"
0,8.09498266530957,0.465,0.001,0,"12","EFCAB10"
0,6.62778014303374,0.465,0.004,0,"12","CCDC17"
0,9.29257630276307,0.451,0.001,0,"12","ANKRD66"
0,8.00219366555577,0.451,0.002,0,"12","TCTEX1D4"
0,7.62185653291283,0.437,0.002,0,"12","ADH7"
0,7.10432338950085,0.437,0.003,0,"12","CCDC113"
0,9.90945587068597,0.423,0,0,"12","RSPH9"
0,7.83638102451395,0.423,0.001,0,"12","FAM81B"
0,9.05121306920019,0.423,0.001,0,"12","AKAP14"
0,7.87437244755891,0.423,0.003,0,"12","NME5"
0,10.1027716591716,0.408,0,0,"12","CCDC33"
0,7.3253888355188,0.408,0.002,0,"12","VWA3B"
0,6.76556410515127,0.408,0.003,0,"12","ENKUR"
0,7.81071559161005,0.394,0.001,0,"12","NEK10"
0,8.4220994916754,0.394,0.001,0,"12","LINC01571"
0,9.81294946028177,0.394,0.001,0,"12","TEKT1"
0,6.42542052514287,0.394,0.003,0,"12","PRR29"
0,9.63270313940796,0.38,0,0,"12","GPX2"
0,8.26701350546523,0.38,0.001,0,"12","CFAP45"
0,9.76723445911957,0.38,0.001,0,"12","STMND1"
0,7.03300924883318,0.38,0.002,0,"12","CFAP73"
0,7.66400858841222,0.38,0.002,0,"12","ALOX15"
0,7.2417171072315,0.366,0.001,0,"12","CFAP157"
0,9.89407629504442,0.366,0.001,0,"12","C22orf15"
0,9.23999837442631,0.352,0,0,"12","PACRG"
0,7.92768913765114,0.352,0.001,0,"12","FGF14"
0,7.66747905503228,0.338,0.001,0,"12","CCDC190"
0,8.12331354054431,0.338,0.001,0,"12","FABP6"
0,8.68405579318887,0.338,0.001,0,"12","SPAG8"
0,6.91902411695704,0.338,0.001,0,"12","CFAP52"
0,8.3280270885711,0.338,0.001,0,"12","DNAI2"
0,8.20425107310712,0.324,0,0,"12","CCDC65"
0,8.20132626484181,0.324,0.001,0,"12","TTLL10"
0,7.06893974440801,0.324,0.001,0,"12","C6orf118"
0,7.38558146722014,0.324,0.001,0,"12","PIH1D2"
0,8.51300195920865,0.324,0.001,0,"12","DNAH3"
0,9.17146143923469,0.31,0,0,"12","RGS22"
0,10.8545661377121,0.31,0,0,"12","DYDC2"
0,9.76285268708282,0.31,0,0,"12","NWD1"
0,8.83609610370452,0.296,0,0,"12","CCDC74A"
0,10.8337766004088,0.296,0,0,"12","CATSPERD"
0,8.73929544817703,0.296,0.001,0,"12","WDR38"
0,12.2443829315407,0.282,0,0,"12","TUBA4B"
0,10.2508549248721,0.282,0,0,"12","ARMC4"
0,10.3902467053201,0.282,0,0,"12","DNAH10"
0,9.48259030142261,0.282,0,0,"12","STOML3"
2.96439387504748e-323,8.20953765616511,0.338,0.001,6.04588130815933e-319,"12","MAPK15"
1.43279037293961e-321,7.46491231231318,0.394,0.003,2.92217596561034e-317,"12","CFAP70"
3.78454284714395e-321,6.78992141435877,0.394,0.003,7.71857513675008e-317,"12","CCDC78"
5.75349325895048e-319,7.09582823111707,0.423,0.004,1.17342495016295e-314,"12","ARMC3"
4.74474403672715e-314,6.96220451858487,0.394,0.003,9.67690546290502e-310,"12","DNAH6"
3.76965919051674e-311,5.68329068638189,0.549,0.008,7.68821991905888e-307,"12","SPEF2"
1.47956073583293e-308,5.77062793738809,0.521,0.007,3.01756412073126e-304,"12","CEP126"
8.79286901568731e-305,8.88971160934847,0.268,0,1.79330563574943e-300,"12","DCDC1"
2.9864523074176e-300,6.75384748081011,0.394,0.003,6.09086948097819e-296,"12","TEKT2"
7.56744715789738e-300,6.20150002823655,0.93,0.035,1.54338084785317e-295,"12","TSPAN1"
2.49920664728828e-291,8.9751435982955,0.268,0.001,5.09713195714444e-287,"12","ALDH1L1"
4.07750637581913e-291,8.21731985449396,0.268,0.001,8.31607425348312e-287,"12","AC004832.1"
6.05949107069618e-291,7.51522357918608,0.268,0.001,1.23583320386849e-286,"12","EFHB"
1.70554895340392e-286,7.98920925752336,0.254,0,3.4784670904673e-282,"12","CFAP57"
9.53057939171069e-285,6.38013490669232,0.423,0.005,1.9437616669394e-280,"12","FAM227A"
1.05110213524243e-283,6.26117120012507,0.451,0.006,2.14372280482694e-279,"12","CCDC153"
9.3990405623505e-279,7.53568600743439,0.268,0.001,1.91693432269138e-274,"12","ACBD3-AS1"
2.9943622199537e-278,6.17280327500936,0.479,0.007,6.10700174759557e-274,"12","MUC4"
1.87100868327764e-275,6.56218460288686,0.423,0.005,3.81592220954475e-271,"12","ABCA13"
2.80191269003556e-273,8.20169860566551,0.254,0.001,5.71450093132752e-269,"12","ANKUB1"
3.61168579023174e-273,8.05054633708179,0.254,0.001,7.36603316917762e-269,"12","CFAP299"
6.13157645493723e-273,6.13852615330063,0.38,0.004,1.25053501798445e-268,"12","MUC16"
6.36762170824414e-272,7.79272418574383,0.296,0.001,1.29867644739639e-267,"12","DRC1"
2.62144232462842e-270,5.4015715414494,0.606,0.013,5.34643162107965e-266,"12","WDR54"
1.29420509552045e-265,5.67898446484165,0.493,0.008,2.63953129231396e-261,"12","SOX2"
2.21241430462046e-264,5.86069510534268,0.761,0.025,4.51221897427342e-260,"12","MORN2"
3.80676222641607e-264,7.09102177723695,0.282,0.001,7.76389156077558e-260,"12","KCNRG"
4.13781113973371e-264,5.23665568661637,0.408,0.005,8.43906581948689e-260,"12","MAP1A"
3.26744927735984e-261,8.32655020436994,0.254,0.001,6.66396280117539e-257,"12","SPEF1"
1.5287748192434e-259,5.41196949376053,0.592,0.013,3.11793624384692e-255,"12","OMG"
5.04857692445384e-257,7.76645234600778,0.268,0.001,1.02965726374236e-252,"12","DNAJB13"
1.72514763950946e-254,6.28635662820528,0.31,0.002,3.51843861077953e-250,"12","GPR162"
9.04833532693654e-248,8.44095796922915,0.268,0.001,1.84540798992871e-243,"12","PLPPR3"
2.12297884281523e-247,7.63241910352157,0.268,0.001,4.32981534992165e-243,"12","RIBC1"
7.68310833720986e-247,5.91280248814086,0.38,0.004,1.56696994537395e-242,"12","B9D1"
4.93025730739451e-246,6.8791497191653,0.282,0.002,1.00552597784311e-241,"12","VNN3"
5.64098004314236e-246,6.13781393534984,0.338,0.003,1.15047787979888e-241,"12","UBXN10"
8.34876509966689e-246,5.99272157951751,0.338,0.003,1.70273064207706e-241,"12","SLC27A2"
1.56351935950145e-244,3.49323665592656,0.662,0.019,3.18879773370321e-240,"12","TFF3"
3.86015919390451e-244,6.16954056374131,0.408,0.006,7.87279467596824e-240,"12","AKR1C2"
3.58096970388211e-238,6.92154028047201,0.268,0.001,7.30338771106757e-234,"12","TMEM232"
4.73938776394512e-238,6.96588038183353,0.282,0.002,9.66598134456608e-234,"12","PSCA"
6.53922878611299e-233,5.78198021675228,0.366,0.004,1.33367571092774e-228,"12","PPIL6"
3.02635019336055e-231,6.61277529907438,0.324,0.003,6.17224121935884e-227,"12","C7orf57"
8.9718869388263e-230,6.50808019348078,0.338,0.004,1.82981634117362e-225,"12","C17orf97"
4.46969822985072e-229,6.18409775950601,0.366,0.005,9.11594953978055e-225,"12","CTXN1"
1.24575493554579e-225,7.05159249393616,0.296,0.002,2.54071719104564e-221,"12","WDR63"
4.50710406133122e-224,5.06835909141793,0.718,0.026,9.19223873308503e-220,"12","CCDC170"
5.93012048756547e-223,5.42454028476831,0.521,0.012,1.20944807343898e-218,"12","SPATA18"
1.69221295868009e-221,6.78093606897656,0.254,0.001,3.45126832922803e-217,"12","AL121899.1"
9.88183638481593e-221,5.70273161010883,0.592,0.017,2.01540053068321e-216,"12","EFHC1"
7.96894922203836e-217,7.53059005980213,0.282,0.002,1.62526719383472e-212,"12","CASC1"
2.0924853579477e-216,5.82556326035898,0.366,0.005,4.26762388753434e-212,"12","NEK5"
3.95522743062107e-212,5.74677702790062,0.507,0.012,8.06668634475168e-208,"12","SPA17"
6.38343438829008e-211,5.72933640022309,0.451,0.009,1.30190144349176e-206,"12","DYNC2H1"
1.17047556048388e-210,7.38979912963715,0.282,0.002,2.38718490560688e-206,"12","CFAP46"
7.77840792687568e-208,6.83393942866196,0.268,0.002,1.5864062966863e-203,"12","DNAAF3"
4.4506183175884e-206,6.67509188853199,0.254,0.002,9.07703605872154e-202,"12","ECT2L"
3.56821990375515e-202,6.39786438030318,0.296,0.003,7.27738449370863e-198,"12","TRIM29"
7.33550746904798e-202,6.59030570776446,0.31,0.004,1.49607674831234e-197,"12","CD164L2"
1.00333558238813e-200,5.12043691727418,0.423,0.008,2.04630292028058e-196,"12","AKR1C1"
1.91905053871288e-198,6.07174125999651,0.338,0.005,3.91390357370492e-194,"12","MAATS1"
1.16891713389081e-197,4.95566120362556,0.592,0.02,2.38400649457031e-193,"12","LRRC23"
1.88513348029474e-197,5.55784307828052,0.38,0.007,3.84472973306111e-193,"12","TMEM231"
9.03528067336904e-196,5.49129917881342,0.352,0.005,1.84274549333361e-191,"12","C21orf58"
6.64274999915504e-195,5.65042856094659,0.38,0.007,1.35478886232767e-190,"12","TUSC3"
3.79139646208524e-191,5.39672083941702,0.38,0.007,7.73255308442286e-187,"12","OSCP1"
1.52239600901619e-188,5.25376500964733,0.366,0.006,3.10492666038851e-184,"12","FANK1"
4.97453795692965e-184,5.21089310471712,0.507,0.015,1.0145570163158e-179,"12","DNAAF4"
9.26911504759078e-184,5.7635712303557,0.31,0.004,1.89043601395614e-179,"12","CCDC181"
3.22772276495898e-179,6.1586537168774,0.296,0.004,6.58294057913384e-175,"12","SPAG6"
9.45937373186406e-178,4.89860343257708,0.437,0.011,1.92923927261368e-173,"12","AC084033.3"
3.3769101556743e-175,4.10292939713889,0.662,0.029,6.88720826249774e-171,"12","C12orf75"
9.8696881593763e-174,5.31542482985133,0.408,0.01,2.0129229001048e-169,"12","DSP"
2.04763405210941e-173,4.53085865271949,0.549,0.019,4.17614964927715e-169,"12","DZIP3"
1.03458974952799e-168,5.67258036797315,0.324,0.006,2.11004579416234e-164,"12","BBOF1"
1.49685630367228e-167,5.80575228671611,0.296,0.004,3.05283843133961e-163,"12","RAB36"
1.95398717427272e-166,4.40062895050588,0.521,0.018,3.98515684192922e-162,"12","RFX3"
7.74143281821416e-161,5.75999941459942,0.268,0.004,1.57886522327478e-156,"12","CABCOCO1"
4.3064796946558e-157,4.93666255773249,0.408,0.011,8.7830653372505e-153,"12","MAPK10"
2.82245513532328e-154,3.09829095531243,0.423,0.012,5.75639724849182e-150,"12","IGFBP5"
4.86062779063607e-153,5.58087456333964,0.268,0.004,9.91325037900227e-149,"12","LRTOMT"
2.39286746191541e-150,5.49381069726713,0.366,0.009,4.88025318857648e-146,"12","NPHP1"
4.49229968433071e-148,5.01301362574088,0.366,0.009,9.16204520619249e-144,"12","TMEM67"
5.31815860043702e-148,4.55425805220048,0.451,0.015,1.08463844655913e-143,"12","PROM1"
3.23135041484298e-147,2.71842127687795,0.746,0.044,6.59033917107226e-143,"12","IGFBP7"
6.32863255298826e-147,4.93195841646923,0.423,0.013,1.29072460918196e-142,"12","MOK"
1.57215465991231e-146,4.7979973762006,0.634,0.034,3.20640942889116e-142,"12","DNAH5"
3.22913490435985e-146,4.92001870699642,0.535,0.023,6.58582063744191e-142,"12","RRAD"
4.85985717006584e-143,6.11716020113482,0.268,0.004,9.91167869834928e-139,"12","TCTEX1D1"
8.3196824973603e-143,4.56466657578557,0.859,0.069,1.69679924533663e-138,"12","CD24"
9.5743786161941e-143,5.16224540295621,0.789,0.058,1.95269451877279e-138,"12","NQO1"
1.59671878549325e-140,4.50834072261504,0.479,0.018,3.25650796301349e-136,"12","MAP9"
3.62928612132305e-139,5.0774796960512,0.282,0.005,7.40192904443836e-135,"12","METTL27"
3.36871720613325e-138,5.17508893862161,0.324,0.008,6.87049874190877e-134,"12","SLC7A2"
1.76042316126039e-135,4.1262595396307,0.676,0.041,3.59038303739057e-131,"12","CES1"
6.96221023536773e-134,5.33069465155846,0.282,0.006,1.41994277750325e-129,"12","SMIM6"
5.32998884690151e-132,5.44469732552222,0.31,0.007,1.08705122532556e-127,"12","SPACA9"
2.28422068011107e-131,5.16119249799448,0.352,0.01,4.65866807708653e-127,"12","C20orf96"
2.36097797491364e-130,4.74526437897194,0.493,0.022,4.81521457983637e-126,"12","DNALI1"
4.33201740752295e-130,4.03745860852678,0.845,0.073,8.83514950264305e-126,"12","CLU"
3.18437948147582e-128,5.49314738169437,0.31,0.008,6.49454195246993e-124,"12","FAM27C"
2.16246176622953e-127,5.74926434582381,0.324,0.009,4.41034077222512e-123,"12","UCHL1"
2.65093039430157e-126,5.31836776465388,0.296,0.007,5.40657253917805e-122,"12","DEGS2"
5.66308208704611e-125,3.1976244335328,0.634,0.038,1.15498559165305e-120,"12","CTGF"
1.81642800006206e-123,4.29511176245931,0.634,0.04,3.70460490612658e-119,"12","MRPS31"
2.01878675518796e-122,4.85770851402687,0.803,0.074,4.11731558720584e-118,"12","CETN2"
1.80298511090927e-121,4.96340316771207,0.324,0.009,3.67718813369946e-117,"12","PLEKHS1"
1.48751897683112e-120,4.40346106354784,0.408,0.016,3.03379495324708e-116,"12","TSPAN6"
1.66477669980953e-120,5.6323053798068,0.282,0.007,3.39531207926154e-116,"12","CFAP221"
4.5018901530327e-119,4.2662030599441,0.479,0.023,9.1816049671102e-115,"12","S100P"
3.08955463880212e-111,3.88904883353228,0.732,0.061,6.30114668583693e-107,"12","IGFBP2"
2.05878932508655e-110,4.12880799278865,0.394,0.016,4.19890082851402e-106,"12","COLCA1"
1.72035765933437e-109,3.99253128005134,0.493,0.026,3.50866944621245e-105,"12","SPAG1"
7.13125996669726e-109,5.18270594351339,0.282,0.008,1.45442047020791e-104,"12","TEX9"
1.55798498850019e-108,4.14931635715885,0.437,0.02,3.17751038404614e-104,"12","DPCD"
4.15725332452242e-108,3.97759896495641,0.662,0.051,8.47871815536347e-104,"12","CYP4B1"
5.4536597145818e-108,4.98345297682391,0.254,0.006,1.11227389878896e-103,"12","CCDC30"
3.45790701187776e-107,4.26237435288674,0.451,0.022,7.05240135072468e-103,"12","CLUAP1"
1.0567493663705e-106,3.9936792608867,0.535,0.032,2.15524033271264e-102,"12","WRB"
2.54628148766265e-106,4.2240001068146,0.437,0.021,5.19314109408798e-102,"12","IFT27"
1.85910956713754e-101,4.42913749374821,0.577,0.041,3.79165396217702e-97,"12","SLC44A4"
1.87868035722674e-101,4.13055550952697,0.437,0.022,3.83156858856393e-97,"12","CSPP1"
4.23886113148951e-99,4.64206504965291,0.268,0.008,8.64515727767286e-95,"12","CC2D2A"
1.01084107435499e-98,3.51294427048683,0.592,0.042,2.06161037114699e-94,"12","MLF1"
1.22552536572109e-98,4.82654934110382,0.254,0.007,2.49945898338816e-94,"12","LCA5"
1.45421943672499e-96,4.16679901227423,0.437,0.023,2.96588054120062e-92,"12","KIF9"
4.54410059519355e-95,4.4998892114542,0.254,0.007,9.26769316389724e-91,"12","AK9"
4.66143789766142e-94,3.44766603355589,0.789,0.085,9.50700259228047e-90,"12","NUCB2"
1.17692197491334e-93,3.35404923844265,0.451,0.026,2.40033236783575e-89,"12","BPIFB1"
2.86840959502864e-93,3.90372017988161,0.38,0.018,5.85012136906091e-89,"12","LRP11"
2.9483256142084e-93,4.26082285508063,0.282,0.009,6.01311009017803e-89,"12","OSBPL6"
2.5729299819172e-92,4.08586896592673,0.394,0.02,5.24749069812013e-88,"12","AKR1C3"
9.75283305285058e-92,4.04317798140161,0.366,0.017,1.98909030112888e-87,"12","PFN2"
2.99161910745986e-91,4.25188582326329,0.408,0.022,6.10140716966439e-87,"12","SPAG16"
4.00477708023829e-89,3.58402813381276,0.803,0.093,8.16774285514599e-85,"12","ODF3B"
4.29358471595585e-89,3.79187049589005,0.535,0.039,8.75676602819195e-85,"12","CRNDE"
7.14136672201346e-89,3.47697463300675,0.831,0.099,1.45648174295465e-84,"12","TMC5"
9.22200432634656e-89,4.36942813100874,0.38,0.019,1.88082778235838e-84,"12","CP"
1.45305767372291e-87,4.62874978983251,0.254,0.008,2.96351112555787e-83,"12","IFT172"
1.88835630210426e-87,3.83463960739493,0.479,0.032,3.85130267814163e-83,"12","IFT22"
4.15277149609865e-87,3.85299677859431,0.451,0.028,8.4695774662932e-83,"12","GON7"
1.3432224873374e-86,3.80538391951316,0.38,0.019,2.73950226292462e-82,"12","FHAD1"
2.26256236331254e-86,4.06151917988689,0.507,0.036,4.61449593997592e-82,"12","CARS"
2.48335010897748e-86,4.0700709673177,0.423,0.025,5.06479254725956e-82,"12","TMC4"
3.22820383698179e-86,4.60706406512482,0.254,0.008,6.58392172552436e-82,"12","CFAP44"
7.64454333067724e-85,3.931608368018,0.423,0.025,1.55910461229162e-80,"12","FOXJ1"
5.0327964874501e-84,4.04517798311267,0.38,0.02,1.02643884361545e-79,"12","IQCG"
4.59124463228828e-83,4.38684790623795,0.282,0.011,9.36384342755194e-79,"12","IFT81"
1.32486072247497e-82,4.11824640621277,0.352,0.018,2.70205344348771e-78,"12","DNAL1"
1.98213612821138e-82,3.61576769652271,0.563,0.047,4.0425666334871e-78,"12","KIF21A"
5.76624624113181e-82,4.19624070921756,0.254,0.009,1.17602592087883e-77,"12","ENKD1"
2.66711466220739e-81,3.93087127835505,0.324,0.015,5.43958035357198e-77,"12","KIAA1211L"
4.17783155304754e-81,4.18377139474072,0.338,0.016,8.52068745244047e-77,"12","C11orf74"
5.33401013151491e-81,4.74284414029851,0.296,0.012,1.08787136632247e-76,"12","DNAH11"
7.53737654157869e-81,4.49866864143859,0.254,0.009,1.53724794565497e-76,"12","CCDC191"
5.93740935616594e-80,3.53928387956465,0.718,0.084,1.21093463819004e-75,"12","PERP"
2.90332385121622e-79,4.51353401363066,0.282,0.011,5.92132899455547e-75,"12","IQCK"
3.15016449736663e-79,4.00585884737495,0.296,0.013,6.42476049237924e-75,"12","TNFAIP8L1"
5.4140089928907e-79,3.5960002432895,0.704,0.078,1.10418713410006e-74,"12","PSENEN"
3.46825652630745e-78,3.4008590802468,0.606,0.057,7.07350918540405e-74,"12","ARL3"
7.04383734559656e-78,3.22265827593252,0.859,0.125,1.43659062663442e-73,"12","SMIM22"
9.66734061856859e-77,3.77068455879347,0.465,0.034,1.97165411915706e-72,"12","WDR66"
1.1753046621523e-75,3.88977159918688,0.394,0.025,2.39703385845961e-71,"12","FAM174A"
7.77117830198312e-75,4.44084118265426,0.352,0.02,1.58493181468946e-70,"12","TRAF3IP1"
3.78329025553077e-74,3.70522487003145,0.451,0.033,7.716020476155e-70,"12","ENDOG"
4.23876242612422e-74,3.31476591764948,0.676,0.076,8.64495596808034e-70,"12","HSPB11"
2.75553082517197e-72,3.77214503142884,0.352,0.02,5.61990511793824e-68,"12","RABL2B"
2.6134980401748e-69,3.43106340057146,0.394,0.027,5.33022925293651e-65,"12","MAP1B"
3.25559898278685e-68,3.41658006164267,0.31,0.016,6.63979412539379e-64,"12","PKIG"
5.76247280892954e-68,3.44338880089361,0.31,0.017,1.17525632938118e-63,"12","FILIP1"
6.08064401977066e-68,3.63649594688255,0.31,0.017,1.24014734783223e-63,"12","LXN"
1.00306912303978e-67,3.333000142147,0.803,0.128,2.04575947643963e-63,"12","ALDH1A1"
1.59041981362965e-66,3.37434455623293,0.437,0.035,3.24366120989768e-62,"12","GCLM"
1.8227424372011e-66,3.47150422529272,0.408,0.03,3.71748320067164e-62,"12","EFCAB2"
2.17393768489714e-66,3.24829185020836,0.338,0.02,4.43374590834772e-62,"12","ACYP1"
3.48916363771385e-66,3.44561396396965,0.437,0.034,7.1161492391174e-62,"12","CLMN"
9.98349450324698e-65,3.84230163876706,0.38,0.027,2.03613370393722e-60,"12","MUC15"
2.00496274757289e-64,3.83683882429731,0.408,0.031,4.0891215236749e-60,"12","RUVBL1"
2.61833207573719e-64,3.18869119842737,0.831,0.149,5.34008826846599e-60,"12","SLPI"
1.39580444043843e-63,3.44457571325959,0.394,0.029,2.84674315627417e-59,"12","P4HTM"
1.00897196570926e-62,3.35328468619005,0.437,0.036,2.05779832406404e-58,"12","SQLE"
1.53999200862891e-62,3.00374514794501,0.831,0.148,3.14081370159865e-58,"12","FXYD3"
2.42662381408924e-62,2.99742325727984,0.662,0.085,4.949099268835e-58,"12","ODF2L"
3.58019890570968e-62,2.42083713215849,0.718,0.096,7.30181566819489e-58,"12","PLAC8"
7.31995235434238e-62,4.22369431646727,0.31,0.019,1.49290428266813e-57,"12","TCTN1"
1.25823328023384e-61,3.56970596345152,0.268,0.014,2.56616677503691e-57,"12","SPATA33"
6.96087640227138e-61,3.9190725858945,0.282,0.015,1.41967074224325e-56,"12","TNFRSF19"
1.11663354984257e-60,2.88677975334536,0.254,0.012,2.27737412490391e-56,"12","PALMD"
1.21609953130381e-60,2.98329494784725,0.789,0.133,2.48023499409413e-56,"12","AGR3"
1.71230810273312e-60,2.77537595803399,0.845,0.147,3.4922523755242e-56,"12","AGR2"
4.80831823826095e-60,3.60495852550073,0.338,0.023,9.8065650469332e-56,"12","RSPH3"
1.13493638782529e-59,3.20155157139768,0.493,0.049,2.31470276296967e-55,"12","DMKN"
1.48716270665239e-59,3.60427430922747,0.366,0.027,3.03306834021755e-55,"12","ABCA5"
6.81022409600208e-59,3.76879628150927,0.352,0.026,1.38894520437962e-54,"12","PROS1"
2.27238292198484e-58,3.50408545344723,0.972,0.294,4.63452496938809e-54,"12","PRDX5"
5.6416820245881e-57,3.15635085292224,0.859,0.172,1.15062104891474e-52,"12","WFDC2"
5.7341375503315e-57,3.59295269075989,0.296,0.018,1.16947735339011e-52,"12","SPATA6"
1.53780969370648e-56,3.68358047270447,0.366,0.029,3.13636287031436e-52,"12","RUVBL2"
3.62443771295748e-55,3.05476723842912,0.38,0.031,7.39204071557678e-51,"12","WDR60"
6.9765564283997e-55,3.31452277719046,0.465,0.048,1.42286868357212e-50,"12","CDS1"
7.48522924069268e-55,3.50172330845733,0.296,0.019,1.52661250363927e-50,"12","FAM104B"
7.66654283721311e-54,2.83428805735135,0.324,0.023,1.56359141164961e-49,"12","LZTFL1"
3.8037428110151e-53,3.70897911934957,0.282,0.018,7.7577334630653e-49,"12","IFT88"
3.93063453512453e-53,3.41626748739185,0.324,0.024,8.01652913438647e-49,"12","IFT43"
1.55202106788162e-52,3.3719847909602,0.282,0.018,3.16534696794457e-48,"12","GULP1"
1.1468872393755e-51,3.25622930877025,0.451,0.047,2.33907652470632e-47,"12","CFAP298"
1.40348195180147e-51,3.54532243022532,0.31,0.022,2.86240144069911e-47,"12","IFT74"
5.91616290586363e-51,3.1807732581341,0.507,0.06,1.20660142465089e-46,"12","AC244090.1"
7.0904568178523e-51,3.00664244619609,0.592,0.084,1.44609866800098e-46,"12","IFT57"
2.19460017586993e-50,3.39501810768815,0.915,0.255,4.47588705868672e-46,"12","TUBB4B"
4.38922104020561e-50,3.40742492291373,0.352,0.03,8.95181631149933e-46,"12","METRN"
6.31455492803019e-50,2.90172510717936,0.648,0.101,1.28785347757176e-45,"12","DPY30"
1.47894218631771e-49,2.89869127800481,0.282,0.019,3.01630258899497e-45,"12","NR2F2"
2.93616956361654e-48,3.03497003375213,0.732,0.144,5.98831782499593e-44,"12","TUBA1A"
1.42832037976171e-47,2.66954573591126,0.338,0.028,2.913059414524e-43,"12","TMEM14A"
1.4532168980492e-47,3.76444045778288,0.282,0.02,2.96383586357135e-43,"12","CELSR1"
4.72429918042503e-47,3.00669658951224,0.324,0.027,9.63520817847684e-43,"12","ZBED5-AS1"
5.26898738716229e-47,2.80500529248127,0.634,0.1,1.07460997761175e-42,"12","CKB"
1.78625352913368e-46,2.97079319142965,0.592,0.091,3.64306407266814e-42,"12","CLDN3"
2.43541556584869e-46,3.31702729015386,0.254,0.017,4.96703004654841e-42,"12","HMGN5"
2.58089735260153e-45,2.60017425223789,0.845,0.205,5.26374015063083e-41,"12","UFC1"
1.8344000701321e-44,2.70154715926206,0.817,0.189,3.74125894303441e-40,"12","HMGN3"
2.50395551595647e-44,2.88737929913977,0.972,0.44,5.10681727479322e-40,"12","DYNLL1"
2.60220681026068e-44,3.1467963557258,0.338,0.031,5.30720078952667e-40,"12","TEAD1"
2.05728683543823e-43,3.11443847533358,0.282,0.022,4.19583650087626e-39,"12","DALRD3"
2.22444298506017e-43,3.12952091836982,0.254,0.018,4.53675146803023e-39,"12","SLC2A1"
5.19268743120464e-43,3.081194025399,0.254,0.018,1.05904860159419e-38,"12","RHPN1"
6.56016264134443e-43,2.51051876409957,0.521,0.073,1.3379451707022e-38,"12","ALDH3B1"
2.24727167034603e-42,2.6581252334356,1,0.597,4.58331057167072e-38,"12","GSTP1"
3.4571066549763e-42,2.79411814266754,0.732,0.156,7.05076902282417e-38,"12","IK"
5.4801115951296e-41,2.941800730424,0.338,0.033,1.11766875982668e-36,"12","SRGAP3"
1.01661688558001e-40,3.68665298751688,0.254,0.019,2.07339013814042e-36,"12","HSPBP1"
1.18676792515722e-40,3.17330053192171,0.296,0.026,2.42041318335815e-36,"12","RFX2"
2.40769864792717e-40,2.75960915461614,0.577,0.096,4.91050139244747e-36,"12","CYSTM1"
7.76454090829885e-40,3.46540006902257,0.268,0.022,1.58357811824755e-35,"12","SLFN13"
2.024722026168e-39,2.45692492165662,0.479,0.067,4.12942057236964e-35,"12","IRX3"
8.57702902547896e-39,2.5493032677287,0.521,0.081,1.74928506974643e-34,"12","DNAJA4"
1.1985840915762e-38,2.19821739541719,0.62,0.11,2.44451225476966e-34,"12","METTL7A"
1.50256846801733e-38,2.91915339223166,0.38,0.044,3.06448839052134e-34,"12","ATF7IP2"
1.75085692525773e-38,3.14582122349195,0.324,0.033,3.57087269906314e-34,"12","CCP110"
1.95302975350731e-38,2.8091707536002,0.944,0.333,3.98320418227816e-34,"12","ATP5IF1"
2.27245044188212e-38,2.97360107734285,0.254,0.02,4.63466267621858e-34,"12","CMTM4"
2.37330154405626e-38,2.67262669711281,0.521,0.082,4.84034849910274e-34,"12","CLDN7"
1.13777658485973e-37,2.53523285879034,0.746,0.18,2.32049534482142e-33,"12","SRI"
1.72044475018758e-37,2.52816091960229,0.634,0.126,3.50884706800757e-33,"12","KRT8"
4.5112705534847e-37,2.65152038615937,0.704,0.158,9.20073629383204e-33,"12","POLR2I"
8.59383118228572e-37,3.39028814414793,0.254,0.021,1.75271186962717e-32,"12","NME7"
1.53847221015937e-36,2.51687197765109,0.465,0.068,3.13771407262004e-32,"12","GCLC"
2.70410756161308e-36,3.57350512177008,0.254,0.022,5.51502737190987e-32,"12","IRF6"
3.82328016181515e-36,2.74684486309756,0.338,0.037,7.79757989002199e-32,"12","SORBS2"
1.09360280395545e-35,2.46155702570664,0.507,0.081,2.23040291866715e-31,"12","DNPH1"
1.86505019464809e-35,2.99373941404946,0.268,0.024,3.80376987198478e-31,"12","C6orf132"
2.98847097019306e-35,3.0468784447341,0.254,0.022,6.09498654370875e-31,"12","CCDC34"
3.97357166066689e-35,2.33367901983023,0.493,0.078,8.10409940193013e-31,"12","RND3"
9.64216486540092e-35,2.2409888479234,0.789,0.205,1.96651952429852e-30,"12","DYNLT1"
1.20658490498127e-34,2.29807780425042,0.451,0.067,2.46082991370929e-30,"12","SYNE1"
2.40167748881199e-34,2.32039240099122,0.648,0.135,4.89822123843205e-30,"12","NUDC"
3.15492564534017e-34,2.35117554562489,0.676,0.15,6.43447085367128e-30,"12","CLDN4"
1.58491585395155e-33,2.29957004994246,0.915,0.374,3.23243588413419e-29,"12","CIB1"
3.68360598143389e-33,2.66595818456402,0.437,0.066,7.51271439913442e-29,"12","DGKH"
6.53181163294835e-33,2.36980412872192,0.507,0.085,1.33216298253982e-28,"12","ENAH"
